item_id,status,created_at,product,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID
381233,complete,01-04-2017,Infinix Hot 4-Gold,12599,1,11599,100256535,Mobiles & Tablets,C-RWP-104234,1000,cod,01-04-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30372
381552,complete,01-04-2017,Infinix Hot 4-Gold,12599,1,11599,100256749,Mobiles & Tablets,C-FSD-103939,1000,cod,01-04-2017,Net,"12,599",2017,1,2016-10,Jan-17,FY17,11536
381627,complete,01-04-2017,Infinix Hot 4-Gold,12599,1,11599,100256791,Mobiles & Tablets,104684,1000,cod,01-04-2017,Net,"12,599",2017,1,2016-10,Jan-17,FY17,11784
381650,complete,01-04-2017,Infinix Hot 4-Gold,12599,1,11599,100256807,Mobiles & Tablets,104684,1000,cod,01-04-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30405
381668,complete,01-04-2017,Infinix Hot 4-Gold,12599,1,12599,100256823,Mobiles & Tablets,R-FSD-52352,0,cod,01-04-2017,Net,"12,599",2017,1,2016-11,Jan-17,FY17,15012
381807,complete,01-04-2017,Infinix Hot 4-Gold,12599,1,11599,100256916,Mobiles & Tablets,R-FSD-52352,1000,cod,01-04-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30423
382067,complete,01-05-2017,Infinix Hot 4-Black,12599,1,11599,100257075,Mobiles & Tablets,C-RWP-31924,1000,cod,01-05-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,1561
382152,canceled,01-05-2017,Infinix Hot 4-Black,12599,1,12599,100257138,Mobiles & Tablets,R-RWP-103991,0,cod,01-05-2017,Gross,"12,599",2017,1,2016-7,Jan-17,FY17,66
382271,complete,01-05-2017,Infinix Hot 4-Gold,12599,1,12599,100257219,Mobiles & Tablets,R-KHS-103986,0,cod,01-05-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,1323
382327,complete,01-05-2017,Infinix Hot 4-Black,12599,1,11599,100257260,Mobiles & Tablets,C-FSD-50642,1000,cod,01-05-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30487
382353,complete,01-05-2017,Infinix Hot 4-Black,12599,1,11799,100257281,Mobiles & Tablets,C-KHC-34670,1000,cod,01-05-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,114
382362,complete,01-05-2017,Infinix Hot 4-Black,12599,5,62995,100257288,Mobiles & Tablets,C-KHE-41912,0,cod,01-05-2017,Net,"62,995",2017,1,2016-7,Jan-17,FY17,916
382371,complete,01-05-2017,Infinix Hot 4-Black,12599,1,12799,100257294,Mobiles & Tablets,C-KHC-34670,0,cod,01-05-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,114
382378,complete,01-05-2017,Infinix Hot 4-Black,12599,7,88393,100257300,Mobiles & Tablets,C-KHC-34670,0,cod,01-05-2017,Net,"88,193",2017,1,2016-7,Jan-17,FY17,114
382383,complete,01-05-2017,Infinix Hot 4-Black,12599,1,12799,100257303,Mobiles & Tablets,C-KHC-34670,0,cod,01-05-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,114
382465,complete,01-05-2017,Infinix Hot 4-Black,12599,1,11599,100257351,Mobiles & Tablets,C-ISB-40420,1000,cod,01-05-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,2033
382470,complete,01-05-2017,Infinix Hot 4-Gold,12599,1,0,100257354,Mobiles & Tablets,c-isb-44028,0,Credit_Card,01-05-2017,Net,"12,599",2017,1,2016-11,Jan-17,FY17,16651
382811,complete,01-06-2017,Infinix Hot 4-Black,12599,1,12599,100257588,Mobiles & Tablets,R-RWP-103991,0,cod,01-06-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,66
382922,canceled,01-06-2017,Infinix Hot 4-Black,12599,1,12599,100257667,Mobiles & Tablets,R-FSD-52352,0,cod,01-06-2017,Gross,"12,599",2017,1,2016-7,Jan-17,FY17,4
382932,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257674,Mobiles & Tablets,R-FSD-52352,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30571
382938,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257677,Mobiles & Tablets,R-FSD-52352,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30572
382949,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11799,100257683,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30573
382954,complete,01-06-2017,Infinix Hot 4-Gold,12599,1,5376,100257686,Mobiles & Tablets,41569,1000,cod,01-06-2017,Net,"12,599",2017,1,2016-9,Jan-17,FY17,8212
382969,complete,01-06-2017,Infinix Hot 4-Black,12599,2,0,100257693,Mobiles & Tablets,cfsd30642,0,Credit_Card,01-06-2017,Net,"25,198",2017,1,2016-11,Jan-17,FY17,12947
382999,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257708,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30577
383004,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257711,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30578
383011,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257715,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30579
383019,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257718,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30581
383023,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257720,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30582
383032,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257723,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30583
383036,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257725,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30584
383038,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257726,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30585
383042,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257728,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30586
383048,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257731,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30587
383044,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257729,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30588
383052,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257733,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30589
383050,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257732,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30590
383054,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257734,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30591
383056,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257735,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30592
383058,canceled,01-06-2017,Infinix Hot 4-Black,12599,1,12599,100257736,Mobiles & Tablets,C-KHC-34670,0,cod,01-06-2017,Gross,"12,599",2017,1,2017-1,Jan-17,FY17,30593
383069,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257741,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30594
383078,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257746,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30595
383082,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257748,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30596
383091,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257754,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30598
383099,complete,01-06-2017,Infinix Hot 4-Black,12599,1,11599,100257759,Mobiles & Tablets,C-KHC-34670,1000,cod,01-06-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30600
383410,complete,01-07-2017,Infinix Hot 4-Black,12599,1,11599,100257943,Mobiles & Tablets,45297,1000,cod,01-07-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30635
383422,complete,01-07-2017,Infinix Hot 4-Black,12599,1,11599,100257949,Mobiles & Tablets,45297,1000,cod,01-07-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30637
383615,complete,01-07-2017,Infinix Hot 4-Black,12599,1,11599,100258054,Mobiles & Tablets,R SKZ 106980,1000,cod,01-07-2017,Net,"12,599",2017,1,2016-11,Jan-17,FY17,15178
384226,complete,01-08-2017,Infinix Hot 4-Black,12599,1,12599,100258365,Mobiles & Tablets,C-RWP-31924,0,cod,01-08-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,33
384234,canceled,01-08-2017,Infinix Hot 4-Black,12599,1,12599,100258370,Mobiles & Tablets,r-Guj-106370,0,cod,01-08-2017,Gross,"12,599",2017,1,2016-7,Jan-17,FY17,533
384336,canceled,01-08-2017,Infinix Hot 4-Black,12599,1,12599,100258429,Mobiles & Tablets,r-Guj-106370,0,cod,01-08-2017,Gross,"12,599",2017,1,2017-1,Jan-17,FY17,30749
384343,complete,01-08-2017,Infinix Hot 4-Black,12599,1,12599,100258433,Mobiles & Tablets,R-GUJ-106370,0,cod,01-08-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30752
384764,complete,01-09-2017,Infinix Hot 4-Black,12599,1,12599,100258693,Mobiles & Tablets,C-RWP-31924,0,cod,01-09-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,33
384767,complete,01-09-2017,Infinix Hot 4-Black,12599,1,12599,100258695,Mobiles & Tablets,C-RWP-31924,0,cod,01-09-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,33
385104,canceled,01-09-2017,Apple iPhone 5S (16 GB) Space Gray,33675,1,33675,100258941,Mobiles & Tablets,C LHE 47915,0,cod,01-09-2017,Gross,"33,675",2017,1,2017-1,Jan-17,FY17,30816
385160,complete,01-09-2017,Infinix Hot 4-Black,12599,1,12599,100258977,Mobiles & Tablets,LHW- 101983,0,cod,01-09-2017,Net,"12,599",2017,1,2016-10,Jan-17,FY17,12540
385301,complete,01-09-2017,Infinix Hot 4-Black,12599,1,11599,100259084,Mobiles & Tablets,C-RWP-41876,1000,cod,01-09-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30831
385327,complete,01-09-2017,Infinix Hot 4-Black,12599,1,11599,100259108,Mobiles & Tablets,104684,1000,cod,01-09-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30833
385742,canceled,01-10-2017,Infinix Hot 4-Black,12599,1,12599,100259347,Mobiles & Tablets,103015,0,cod,01-10-2017,Gross,"12,599",2017,1,2016-11,Jan-17,FY17,26527
385903,complete,01-10-2017,Infinix Hot 4-Black,12599,1,11599,100259453,Mobiles & Tablets,C-RWP-31924,1000,cod,01-10-2017,Net,"12,599",2017,1,2016-12,Jan-17,FY17,28805
385961,complete,01-10-2017,Infinix Hot 4-Black,12599,1,12599,100259499,Mobiles & Tablets,c-uet-100794,0,cod,01-10-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,36
386250,complete,01-11-2017,Infinix Hot 4-Black,12599,1,12599,100259670,Mobiles & Tablets,C-RWP-2108,0,cod,01-11-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,33
386404,complete,01-11-2017,Infinix Hot 4-Black,12599,1,12599,100259755,Mobiles & Tablets,R-FSD-104419,0,cod,01-11-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,2077
386836,complete,01-11-2017,Infinix Hot 4-Black,12599,1,12599,100260001,Mobiles & Tablets,R-LHW-104138,0,cod,01-11-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,148
387277,complete,01-12-2017,Infinix Hot 4-Gold,12599,1,11599,100260269,Mobiles & Tablets,C SKZ 40271,1000,cod,01-12-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,56
387300,complete,01-12-2017,Infinix Hot 4-Gold,12599,1,11599,100260282,Mobiles & Tablets,C-RWP-31924,1000,cod,01-12-2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,30958
387360,complete,01-12-2017,Infinix Hot 4-Gold,12599,1,12599,100260324,Mobiles & Tablets,R-KHS-103986,0,cod,01-12-2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,1323
387397,complete,01-12-2017,Infinix Hot 4-Black,12599,2,25198,100260350,Mobiles & Tablets,C-KHE-41912,0,cod,01-12-2017,Net,"25,198",2017,1,2017-1,Jan-17,FY17,30972
387399,complete,01-12-2017,Infinix Hot 4-Gold,12599,2,25198,100260351,Mobiles & Tablets,C-KHE-41912,0,cod,01-12-2017,Net,"25,198",2017,1,2017-1,Jan-17,FY17,30972
387468,canceled,01-12-2017,Infinix Hot 4-Gold,12599,1,12599,100260397,Mobiles & Tablets,C-FSD-106466,0,cod,01-12-2017,Gross,"12,599",2017,1,2016-10,Jan-17,FY17,11485
387548,complete,01-12-2017,Infinix Note 3-3 GB-Grey,20599,1,20599,100260435,Mobiles & Tablets,C-GUJ-42531,0,cod,01-12-2017,Net,"20,599",2017,1,2016-7,Jan-17,FY17,137
387856,complete,1/13/2017,Infinix Hot 4-Black,12599,1,11599,100260609,Mobiles & Tablets,C-KHC-34670,1000,cod,1/13/2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,31018
387860,complete,1/13/2017,Infinix Hot 4-Black,12599,1,11599,100260612,Mobiles & Tablets,C-KHC-34670,1000,cod,1/13/2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,31021
387862,complete,1/13/2017,Infinix Hot 4-Black,12599,1,11599,100260613,Mobiles & Tablets,C-KHC-34670,1000,cod,1/13/2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,31022
387880,canceled,1/13/2017,Infinix Note 3-3 GB-Grey,20599,1,20599,100260623,Mobiles & Tablets,R-KHS-103986,0,cod,1/13/2017,Gross,"20,599",2017,1,2016-7,Jan-17,FY17,1323
387923,received,1/13/2017,Apple iPhone 5S (16 GB) Space Gray,33675,1,48572.5,100260650,Mobiles & Tablets,C-LHW 50074,10102.5,cod,1/13/2017,Valid,"33,675",2017,1,2017-1,Jan-17,FY17,31025
387924,complete,1/13/2017,Infinix Hot 4-Black,12599,1,11599,100260651,Mobiles & Tablets,C-RWP-2108,1000,cod,1/13/2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,31028
387971,complete,1/13/2017,Infinix Hot 4-Black,12599,1,11599,100260681,Mobiles & Tablets,R SKZ 106980,1000,cod,1/13/2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,31039
387988,complete,1/13/2017,infinix_Hot 3 Gold,10499,1,10499,100260692,Mobiles & Tablets,R SKZ 106980,0,cod,1/13/2017,Net,"10,499",2017,1,2016-9,Jan-17,FY17,7388
388409,complete,1/14/2017,Infinix Note 3-3 GB-Grey,20599,1,20599,100260941,Mobiles & Tablets,R-KHS-103986,0,cod,1/14/2017,Net,"20,599",2017,1,2016-7,Jan-17,FY17,1323
388885,complete,1/16/2017,Infinix Hot 4-Black,12599,1,12599,100261192,Mobiles & Tablets,C-FSD-57156,0,cod,1/16/2017,Net,"12,599",2017,1,2016-9,Jan-17,FY17,8624
388898,complete,1/16/2017,Infinix Hot 4-Black,12599,1,12599,100261200,Mobiles & Tablets,R SKZ 106980,0,cod,1/16/2017,Net,"12,599",2017,1,2016-9,Jan-17,FY17,7388
389057,complete,1/16/2017,Infinix Hot 4-Gold,12599,1,12599,100261299,Mobiles & Tablets,106466,0,cod,1/16/2017,Net,"12,599",2017,1,2016-11,Jan-17,FY17,12955
389300,complete,1/17/2017,Infinix Hot 4-Black,12599,1,12599,100261439,Mobiles & Tablets,101198,0,cod,1/17/2017,Net,"12,599",2017,1,2017-1,Jan-17,FY17,31292
389388,complete,1/17/2017,Infinix Hot 4-Gold,12599,1,12599,100261482,Mobiles & Tablets,C SKZ 40271,0,cod,1/17/2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,56
389511,complete,1/17/2017,Infinix Hot 4-Black,12599,2,25198,100261543,Mobiles & Tablets,R-KHS-103986,0,cod,1/17/2017,Net,"25,198",2017,1,2016-7,Jan-17,FY17,1323
389521,complete,1/17/2017,Infinix Hot 4-Gold,12599,1,12799,100261550,Mobiles & Tablets,R-KHS-103982,0,cod,1/17/2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,106
389614,complete,1/18/2017,Infinix Hot 4-Gold,12599,1,12599,100261601,Mobiles & Tablets,r-Guj-106370,0,cod,1/18/2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,533
390728,complete,1/19/2017,Infinix Hot 4-Black,12599,1,12599,100262239,Mobiles & Tablets,R-KHW-50744,0,cod,1/19/2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,820
390732,complete,1/19/2017,Infinix Hot 4-Black,12599,1,12599,100262241,Mobiles & Tablets,R-KHW-50744,0,cod,1/19/2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,820
390734,complete,1/19/2017,Infinix Hot 4-Gold,12599,1,12599,100262242,Mobiles & Tablets,R-KHW-50744,0,cod,1/19/2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,820
390737,complete,1/19/2017,Infinix Hot 4-Gold,12599,1,12599,100262244,Mobiles & Tablets,C-KHIW-32154,0,cod,1/19/2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,820
390739,complete,1/19/2017,Infinix Hot 4-Gold,12599,1,12599,100262245,Mobiles & Tablets,C-KHIW-32154,0,cod,1/19/2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,820
391158,canceled,1/20/2017,Infinix Hot 4-Gold,12599,1,12599,100262463,Mobiles & Tablets,R-RWP-106886,0,cod,1/20/2017,Gross,"12,599",2017,1,2016-8,Jan-17,FY17,5095
391470,complete,1/21/2017,Infinix Hot 4-Gold,12599,1,12799,100262650,Mobiles & Tablets,R-RWP-106886,0,cod,1/21/2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,33
391621,complete,1/21/2017,Infinix Hot 4-Gold,12599,1,12599,100262733,Mobiles & Tablets,R-KHW-50744,0,cod,1/21/2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,802
391618,complete,1/21/2017,Infinix Hot 4-Gold,12599,1,12599,100262731,Mobiles & Tablets,R-KHW-50744,0,cod,1/21/2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,802
391629,complete,1/21/2017,Infinix Hot 4-Gold,12599,1,12599,100262737,Mobiles & Tablets,R-KHW-50744,0,cod,1/21/2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,802
391638,complete,1/21/2017,Infinix Hot 4-Gold,12599,1,12599,100262743,Mobiles & Tablets,R-KHW-50744,0,cod,1/21/2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,802
391633,complete,1/21/2017,Infinix Hot 4-Gold,12599,1,12599,100262740,Mobiles & Tablets,R-KHW-50744,0,cod,1/21/2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,802
391944,canceled,1/22/2017,Infinix Hot 4-Black,12599,1,12599,100262914,Mobiles & Tablets,R-KHE-103983,0,cod,1/22/2017,Gross,"12,599",2017,1,2017-1,Jan-17,FY17,31691
392235,complete,1/23/2017,Infinix Hot 4-Black,12599,1,12599,100263061,Mobiles & Tablets,C-RWP-31924,0,cod,1/23/2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,33
392258,complete,1/23/2017,Infinix Hot 4-Gold,12599,1,12599,100263073,Mobiles & Tablets,R-KHS-103986,0,cod,1/23/2017,Net,"12,599",2017,1,2016-12,Jan-17,FY17,27619
392417,order_refunded,1/23/2017,Apple iPhone 5S (16 GB) Space Gray,33675,1,33675,100263162,Mobiles & Tablets,R-LHW-105666,0,cod,1/23/2017,Valid,"33,675",2017,1,2016-7,Jan-17,FY17,1555
392669,order_refunded,1/24/2017,Infinix Note 3-3 GB-Grey,20599,1,20599,100263300,Mobiles & Tablets,C-PEW-31067,0,cod,1/24/2017,Valid,"20,599",2017,1,2017-1,Jan-17,FY17,31366
393116,order_refunded,1/25/2017,Apple iPhone 5S (16 GB) Space Gray,33675,1,33675,100263563,Mobiles & Tablets,c lhe 43700,0,cod,1/25/2017,Valid,"33,675",2017,1,2017-1,Jan-17,FY17,31925
393300,canceled,1/25/2017,Infinix Hot 4-Gold,12399,1,12399,100263657,Mobiles & Tablets,41235,0,cod,1/25/2017,Gross,"12,399",2017,1,2016-11,Jan-17,FY17,26527
393304,complete,1/25/2017,Infinix Hot 4-Black,12399,8,99192,100263659,Mobiles & Tablets,C-KHC-34670,0,cod,1/25/2017,Net,"99,192",2017,1,2017-1,Jan-17,FY17,31958
393306,complete,1/25/2017,Infinix Hot 4-Black,12399,8,99192,100263660,Mobiles & Tablets,C-KHC-34670,0,cod,1/25/2017,Net,"99,192",2017,1,2017-1,Jan-17,FY17,31958
393310,complete,1/25/2017,Infinix Hot 4-Gold,12399,8,99192,100263662,Mobiles & Tablets,C-KHC-34670,0,cod,1/25/2017,Net,"99,192",2017,1,2017-1,Jan-17,FY17,31958
393312,complete,1/25/2017,Infinix Hot 4-Gold,12399,8,99192,100263663,Mobiles & Tablets,C-KHC-34670,0,cod,1/25/2017,Net,"99,192",2017,1,2017-1,Jan-17,FY17,31958
393314,complete,1/25/2017,Infinix Hot 4-Gold,12399,1,12399,100263664,Mobiles & Tablets,C-KHC-34670,0,cod,1/25/2017,Net,"12,399",2017,1,2017-1,Jan-17,FY17,31958
393308,complete,1/25/2017,Infinix Hot 4-Black,12399,5,61995,100263661,Mobiles & Tablets,C-KHC-34670,0,cod,1/25/2017,Net,"61,995",2017,1,2017-1,Jan-17,FY17,31958
393359,canceled,1/25/2017,Infinix Hot 4-Black,12599,1,12599,100263687,Mobiles & Tablets,41235,0,cod,1/25/2017,Gross,"12,599",2017,1,2016-11,Jan-17,FY17,26527
393382,received,1/25/2017,Infinix Hot 4-Black,12599,1,12799,100263702,Mobiles & Tablets,c-isb-103446,0,cod,1/25/2017,Valid,"12,599",2017,1,2016-7,Jan-17,FY17,2033
393526,order_refunded,1/26/2017,Infinix Note 3-3 GB-Grey,20599,1,20599,100263770,Mobiles & Tablets,R-PEW-101268,0,cod,1/26/2017,Valid,"20,599",2017,1,2016-7,Jan-17,FY17,292
394223,complete,1/27/2017,Infinix Hot 4-Black,12399,1,12399,100264156,Mobiles & Tablets,R-uet-50615,0,cod,1/27/2017,Net,"12,399",2017,1,2016-7,Jan-17,FY17,800
394228,complete,1/27/2017,Infinix Hot 4-Gold,12399,2,24798,100264158,Mobiles & Tablets,C-KHC-34670,0,cod,1/27/2017,Net,"24,798",2017,1,2017-1,Jan-17,FY17,31958
394434,canceled,1/28/2017,Infinix Hot 4-Gold,12599,2,25198,100264262,Mobiles & Tablets,C SKZ 40271,0,cod,1/28/2017,Gross,"25,198",2017,1,2016-7,Jan-17,FY17,56
394448,order_refunded,1/28/2017,Infinix Hot 4-Gold,12599,1,12599,100264270,Mobiles & Tablets,C-RWP-31924,0,cod,1/28/2017,Valid,"12,599",2017,1,2016-7,Jan-17,FY17,33
395049,complete,1/29/2017,Infinix Hot 4-Gold,12599,1,12599,100264587,Mobiles & Tablets,C SKZ 40271,0,cod,1/29/2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,56
395277,canceled,1/30/2017,Infinix Hot 4-Black,12599,1,12599,100264709,Mobiles & Tablets,R-ISB-57478,0,cod,1/30/2017,Gross,"12,599",2017,1,2016-9,Jan-17,FY17,7712
395553,order_refunded,1/30/2017,Apple iPhone 5S (16 GB) Space Gray,33675,1,33675,100264852,Mobiles & Tablets,R-ISB-57478,0,cod,1/30/2017,Valid,"33,675",2017,1,2016-9,Jan-17,FY17,7712
395708,order_refunded,1/30/2017,Apple iPhone 5S (16 GB) Space Gray,33675,1,33675,100264928,Mobiles & Tablets,R-LHW-104417,0,cod,1/30/2017,Valid,"33,675",2017,1,2016-7,Jan-17,FY17,1061
395975,received,1/31/2017,Infinix Hot 4-Gold,12399,7,86993,100265069,Mobiles & Tablets,R-KHW-50744,0,cod,1/31/2017,Valid,"86,793",2017,1,2017-1,Jan-17,FY17,32427
395973,received,1/31/2017,Infinix Hot 4-Black,12399,5,62195,100265068,Mobiles & Tablets,R-KHW-50744,0,cod,1/31/2017,Valid,"61,995",2017,1,2017-1,Jan-17,FY17,32427
396091,complete,1/31/2017,Infinix Hot 4-Black,12599,1,12799,100265143,Mobiles & Tablets,R-RWP-82478,0,cod,1/31/2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,33
396136,received,1/31/2017,Infinix Hot 4-Black,12599,1,12799,100265169,Mobiles & Tablets,C-RWP-31924,0,cod,1/31/2017,Valid,"12,599",2017,1,2016-7,Jan-17,FY17,33
396164,complete,1/31/2017,Infinix Hot 4-Black,12599,1,12599,100265186,Mobiles & Tablets,C SKZ 40271,0,cod,1/31/2017,Net,"12,599",2017,1,2016-7,Jan-17,FY17,56
396204,complete,1/31/2017,Infinix Hot 4-Black,12599,1,12599,100265211,Mobiles & Tablets,R SKZ 106980,0,cod,1/31/2017,Net,"12,599",2017,1,2016-9,Jan-17,FY17,7388
396397,complete,02-01-2017,Infinix Hot 4-Black,12599,1,12599,100265331,Mobiles & Tablets,C-ISB-30211,0,cod,02-01-2017,Net,"12,599",2017,2,2016-7,Feb-17,FY17,1404
396406,complete,02-01-2017,Infinix Hot 4-Gold,12599,1,12599,100265336,Mobiles & Tablets,C-ISB-30211,0,cod,02-01-2017,Net,"12,599",2017,2,2016-7,Feb-17,FY17,1404
396414,canceled,02-01-2017,Infinix Hot 4-Black,12599,1,12599,100265342,Mobiles & Tablets,NY2017,0,cod,02-01-2017,Gross,"12,599",2017,2,2016-9,Feb-17,FY17,7340
396422,complete,02-01-2017,Infinix Hot 4-Black,12599,1,12799,100265346,Mobiles & Tablets,R-KHC-106988,0,cod,02-01-2017,Net,"12,599",2017,2,2016-11,Feb-17,FY17,14213
396433,complete,02-01-2017,Infinix Hot 4-Black,12599,1,12599,100265353,Mobiles & Tablets,C-RWP-31924,0,cod,02-01-2017,Net,"12,599",2017,2,2016-9,Feb-17,FY17,7340
396781,complete,02-01-2017,Infinix Hot 4-Gold,12599,1,22098,100265546,Mobiles & Tablets,C-RWP-31924,0,cod,02-01-2017,Net,"12,599",2017,2,2017-2,Feb-17,FY17,32603
